1403636581063555584 0.007830253 0.016380639 0.141861732 0.819744562 0.039742995 0.570910959 -0.022361232
1403636581163555584 0.011004076 0.017216457 0.204333268 0.810966759 0.035602371 0.583487778 -0.024645474
1403636581263555584 0.014965431 0.016680814 0.253604714 0.801854054 0.031099201 0.596074772 -0.027527858
1403636581363555584 0.011493024 0.014818369 0.280343764 0.793686504 0.031129439 0.606895933 -0.027749192
1403636581463555584 0.009460218 0.011876770 0.269252164 0.794499545 0.033454511 0.605942909 -0.022010456
1403636581563555584 0.008276505 0.009090243 0.227831594 0.801441712 0.033896913 0.596793695 -0.019479932
1403636581663555584 0.010001361 0.007500061 0.169228804 0.808619689 0.032210997 0.587017023 -0.022531417
1403636581763555584 0.007461892 0.003948223 0.107317457 0.811511487 0.033442372 0.582882095 -0.024066117
1403636581863555584 0.003537234 0.001417590 0.037550480 0.813679159 0.035545534 0.579554129 -0.027924057
1403636581963555584 -0.004505858 -0.000597756 -0.026881182 0.820263498 0.032927318 0.570274852 -0.029498780
1403636582063555584 -0.008869508 0.000382191 -0.084748493 0.829443829 0.030423039 0.557128958 -0.026546139
1403636582163555584 -0.013119665 0.002606073 -0.122865282 0.838620364 0.032151434 0.543067989 -0.027555956
1403636582263555584 -0.014192895 0.005660656 -0.127900901 0.843520127 0.034449116 0.535223091 -0.028693140
1403636582363555584 -0.011242244 0.009181384 -0.099097919 0.842738770 0.035252608 0.536256975 -0.031258216
1403636582463555584 -0.007947108 0.012558663 -0.046023486 0.834945662 0.034582595 0.548298130 -0.032232701
1403636582563555584 -0.003215040 0.013944492 0.017262578 0.828609292 0.034310756 0.558029783 -0.028847443
1403636582663555584 0.000117773 0.013751593 0.087109893 0.825204885 0.032696461 0.563428395 -0.022721868
1403636582763555584 0.003895233 0.012132792 0.151670647 0.822182202 0.028778916 0.568079261 -0.021775101
1403636582863555584 0.009163300 0.008174933 0.219205036 0.815660833 0.019896713 0.577882982 -0.018782588
1403636582963555584 0.011400440 0.005424524 0.275398936 0.806018708 0.014479027 0.591467602 -0.017037486
1403636583063555584 0.011417559 0.004668001 0.308617997 0.798070618 0.013799351 0.602210529 -0.015340986
1403636583163555584 0.011925442 0.002923710 0.311225421 0.796350989 0.014761337 0.604547415 -0.011385388
1403636583263555584 0.013833430 0.001358192 0.280445801 0.798124280 0.017275136 0.602157280 -0.010286598
1403636583363555584 0.014530668 -0.001096333 0.230709228 0.800692795 0.019013770 0.598663573 -0.011465215
1403636583463555584 0.013071106 -0.005386988 0.169335639 0.803885433 0.022888531 0.594160947 -0.014734131
1403636583563555584 0.011086651 -0.008664656 0.101458637 0.808077495 0.026250722 0.588308402 -0.014659013
1403636583663555584 0.008012483 -0.010829952 0.026003841 0.816173815 0.026856389 0.576989055 -0.014922061
1403636583763555584 0.003448285 -0.011580751 -0.037281503 0.828303112 0.023709500 0.559359894 -0.021640798
1403636583863555584 -0.000959883 -0.011920983 -0.091312110 0.838699769 0.021740343 0.543658534 -0.023354963
1403636583963555584 -0.005719819 -0.011972196 -0.130251191 0.842862517 0.027767936 0.537031515 -0.020220567
1403636584063555584 -0.010367321 -0.009411731 -0.147116175 0.843185424 0.033570618 0.536043733 -0.023842627
1403636584163555584 -0.009104696 -0.006947465 -0.131215853 0.843026426 0.037034821 0.535846345 -0.028347167
1403636584263555584 -0.004620370 -0.004906248 -0.088777707 0.842046163 0.038110899 0.537298752 -0.028563438
1403636584363555584 0.001194470 -0.003586962 -0.030424255 0.839604563 0.038840826 0.541145996 -0.026769008
1403636584463555584 0.009888535 -0.003983368 0.037810162 0.836499988 0.039503652 0.546254711 -0.017692449
1403636584563555584 0.018113356 -0.003069330 0.109692072 0.830149057 0.037078849 0.556100232 -0.015173469
1403636584663555584 0.025307579 -0.002322482 0.186437025 0.819112848 0.031022531 0.572669677 -0.011882204
1403636584763555584 0.028312445 -0.001558022 0.251133609 0.807380189 0.026002486 0.589406903 -0.007784829
1403636584863555584 0.027647144 0.000037793 0.306534598 0.797859166 0.021803640 0.602402411 -0.007529084
1403636584963555584 0.025509850 0.001661610 0.334781900 0.793663984 0.017539693 0.608012695 -0.010507249
1403636585063555584 0.025568231 0.001205333 0.333093730 0.794781218 0.013524981 0.606671360 -0.009473789
1403636585163555584 0.027183455 -0.000759004 0.306868195 0.797850297 0.011274082 0.602696709 -0.008029706
1403636585263555584 0.029301458 -0.003928978 0.262737999 0.801446520 0.010901055 0.597965549 -0.001358366
1403636585363555584 0.032086315 -0.009399122 0.209247390 0.804826027 0.015261431 0.593280843 0.006324276
1403636585463555584 0.031709002 -0.012699473 0.156106241 0.809373408 0.020344712 0.586903321 0.006728345
1403636585563555584 0.026990636 -0.014111399 0.105532433 0.815386624 0.027093682 0.578280236 0.001598625
1403636585663555584 0.015888943 -0.016628225 0.063788605 0.822940472 0.033834618 0.567020215 -0.010595926
1403636585763555584 0.002785287 -0.017698444 0.041092377 0.830877177 0.035573454 0.554906759 -0.021357322
1403636585863555584 -0.008334206 -0.017907597 0.032162900 0.840618375 0.034628342 0.539553636 -0.032303257
1403636585963555584 -0.017210439 -0.017704938 0.032619365 0.851205381 0.031956175 0.522600408 -0.036290715
1403636586063555584 -0.024385248 -0.018710216 0.033183872 0.863329126 0.024792940 0.503179722 -0.029296729
1403636586163555584 -0.030013135 -0.014950088 0.039493387 0.874227173 0.014534662 0.484885363 -0.020044387
1403636586263555584 -0.038133421 -0.010906038 0.043720086 0.882452921 0.010028786 0.469909677 -0.019004266
1403636586363555584 -0.047718137 -0.009552824 0.047781577 0.892420237 0.005879359 0.450725032 -0.019962467
1403636586463555584 -0.059309654 -0.010927434 0.050089561 0.901398086 0.004036569 0.432470115 -0.020851746
1403636586563555584 -0.069346721 -0.015467404 0.052893009 0.907723949 0.006570792 0.418990385 -0.021002742
1403636586663555584 -0.071484394 -0.023740528 0.059086350 0.910001945 0.007890873 0.413921378 -0.022434075
1403636586763555584 -0.069502877 -0.032199796 0.063829399 0.907715011 0.009310139 0.418667243 -0.026163343
1403636586863555584 -0.065089358 -0.040771518 0.064412374 0.904361497 0.011897221 0.425600354 -0.029207505
1403636586963555584 -0.059837874 -0.043305746 0.062902659 0.902338388 0.016867382 0.429583089 -0.030972482
1403636587063555584 -0.054004959 -0.044769528 0.062471173 0.902426683 0.022498908 0.429044252 -0.032263149
1403636587163555584 -0.047581327 -0.048490547 0.062682202 0.904947801 0.026826866 0.423510866 -0.031437922
1403636587263555584 -0.040340584 -0.057247877 0.061679074 0.906340197 0.027251898 0.420425356 -0.032362035
1403636587363555584 -0.031427223 -0.074041394 0.060805310 0.907436598 0.024490297 0.418265653 -0.031825911
1403636587463555584 -0.022619769 -0.096574994 0.059548655 0.908648539 0.020532386 0.415819497 -0.032099850
1403636587563555584 -0.014167736 -0.124971326 0.058815678 0.909629177 0.016815854 0.413709193 -0.033714860
1403636587663555584 -0.005273585 -0.160476992 0.059534404 0.908839861 0.010642251 0.415751622 -0.032364148
1403636587763555584 0.003812992 -0.195712060 0.061480942 0.906245719 0.003126004 0.421588302 -0.031180594
1403636587863555584 0.012227354 -0.233825791 0.061910962 0.904636120 -0.004987952 0.425266269 -0.027517476
1403636587963555584 0.017565880 -0.266695393 0.058857323 0.906845186 -0.011317292 0.420738742 -0.021969038
1403636588063555584 0.022589004 -0.298079291 0.053772631 0.911037350 -0.017818630 0.411629532 -0.015955326
1403636588163555584 0.026593139 -0.321159196 0.048312242 0.913442278 -0.019792198 0.406222567 -0.014652669
1403636588263555584 0.030020091 -0.336866483 0.043871361 0.913300689 -0.019063645 0.406519835 -0.016126123
1403636588363555584 0.031543924 -0.344010616 0.040392391 0.911716228 -0.018683709 0.409907546 -0.020006039
1403636588463555584 0.030373889 -0.342693252 0.038400040 0.910851138 -0.020004334 0.411667033 -0.021915402
1403636588563555584 0.027256441 -0.333872361 0.040429674 0.911132667 -0.019926048 0.411199589 -0.018844482
1403636588663555584 0.022017060 -0.317109549 0.044608436 0.910806682 -0.018870605 0.411913075 -0.020067543
1403636588763555584 0.014441752 -0.292690603 0.046201344 0.911596490 -0.015558973 0.410128407 -0.023333389
1403636588863555584 0.006647197 -0.262307048 0.046814768 0.912726660 -0.011747223 0.407486113 -0.027333398
1403636588963555584 -0.001625642 -0.226795851 0.048898981 0.912384746 -0.007428226 0.408013303 -0.032000653
1403636589063555584 -0.011258514 -0.187074672 0.053269213 0.910580708 -0.001800773 0.411755781 -0.036009822
1403636589163555584 -0.022349068 -0.143133206 0.060139283 0.908204271 0.004267103 0.416632610 -0.039548226
1403636589263555584 -0.031815916 -0.100615263 0.065508104 0.907586280 0.008258595 0.417646971 -0.042307768
1403636589363555584 -0.042112913 -0.052917589 0.068773820 0.908980922 0.014651341 0.414117889 -0.045226053
1403636589463555584 -0.051995364 -0.006282246 0.070402765 0.909794584 0.020310511 0.412017152 -0.045860279
1403636589563555584 -0.061543139 0.038458060 0.070681255 0.908751599 0.022905929 0.413945271 -0.047907863
1403636589663555584 -0.072032064 0.086334349 0.070396737 0.907433220 0.026376834 0.416467606 -0.049233588
1403636589763555584 -0.082087547 0.128567013 0.069166280 0.906939682 0.030136418 0.416875077 -0.052605886
1403636589863555584 -0.091544027 0.169874495 0.066272682 0.908829542 0.036901322 0.411393155 -0.058504937
1403636589963555584 -0.098209195 0.201514553 0.062344040 0.910424626 0.042895414 0.406173425 -0.065651607
1403636590063555584 -0.104020986 0.228962574 0.060808218 0.908781004 0.047424440 0.408341299 -0.071591851
1403636590163555584 -0.108727816 0.244950427 0.062229889 0.905193181 0.051323348 0.414718369 -0.077458978
1403636590263555584 -0.111615395 0.249701056 0.064129181 0.903797450 0.053272293 0.417359339 -0.078252255
1403636590363555584 -0.113726337 0.242769407 0.066710396 0.904862386 0.053271838 0.415677443 -0.074822706
1403636590463555584 -0.113473102 0.221998768 0.069282963 0.905467186 0.050597069 0.415642814 -0.069355344
1403636590563555584 -0.111108068 0.191089656 0.072516892 0.904726743 0.047847361 0.418496562 -0.063567112
1403636590663555584 -0.108099529 0.154006953 0.075443469 0.903945850 0.044456394 0.421290992 -0.058475881
1403636590763555584 -0.102599843 0.113412627 0.075474882 0.904959796 0.039976913 0.419977939 -0.055390833
1403636590863555584 -0.094356374 0.068778086 0.072676538 0.907674875 0.035309672 0.414456009 -0.055729393
1403636590963555584 -0.084712523 0.021487999 0.069384087 0.909440214 0.032463522 0.410968338 -0.054494431
1403636591063555584 -0.074085954 -0.022097566 0.065690332 0.909062456 0.031979595 0.411619592 -0.056143275
1403636591163555584 -0.062831701 -0.066491798 0.063044530 0.908713554 0.030348385 0.412207540 -0.058340345
1403636591263555584 -0.052242171 -0.104695078 0.058997775 0.909562370 0.028109987 0.410460949 -0.058548553
1403636591363555584 -0.042758121 -0.138438803 0.052981742 0.910984565 0.024445699 0.407920518 -0.055770795
1403636591463555584 -0.035562279 -0.159241666 0.044957371 0.911398237 0.020161794 0.407399771 -0.054517726
1403636591563555584 -0.026356654 -0.178034586 0.036446732 0.909910468 0.015024185 0.411628503 -0.048981533
1403636591663555584 -0.017333656 -0.188662673 0.028517576 0.903535853 0.004201917 0.426812044 -0.037904953
1403636591763555584 -0.009670006 -0.195180909 0.025116936 0.894849322 -0.000982903 0.445391489 -0.029498233
1403636591863555584 -0.003394144 -0.197875740 0.024630626 0.885459193 -0.008378336 0.464164076 -0.021060220
1403636591963555584 0.003837565 -0.202564477 0.024881862 0.882800394 -0.017538525 0.469109155 -0.017101592
1403636592063555584 0.016492018 -0.211280664 0.023742862 0.886073012 -0.028063785 0.462487477 -0.013869933
1403636592163555584 0.036317314 -0.222188083 0.021255090 0.889593948 -0.040364929 0.454864922 -0.009548935
1403636592263555584 0.058423085 -0.232510071 0.019215767 0.893584382 -0.045901872 0.446482905 -0.007279077
1403636592363555584 0.085463746 -0.237011530 0.017871308 0.897107410 -0.047271826 0.439154764 -0.010332584
1403636592463555584 0.115912208 -0.233118760 0.017942839 0.898636556 -0.041425649 0.436365528 -0.017927141
1403636592563555584 0.148454503 -0.219033869 0.019890226 0.895921729 -0.029133452 0.442472271 -0.026339811
1403636592663555584 0.179839803 -0.194860055 0.019956555 0.891562339 -0.010525963 0.451403419 -0.035224329
1403636592763555584 0.205031290 -0.163287079 0.018927873 0.889776451 0.008223332 0.454049090 -0.045493609
1403636592863555584 0.221484686 -0.118913721 0.017519072 0.889482973 0.030732009 0.451207055 -0.065481119
1403636592963555584 0.223901334 -0.067465405 0.015332594 0.890148292 0.052875355 0.444694801 -0.084182834
1403636593063555584 0.209934348 -0.010883371 0.014418712 0.889892179 0.074676440 0.438457044 -0.101344752
1403636593163555584 0.178483714 0.048565473 0.017208422 0.888010525 0.096964113 0.433507601 -0.118770483
1403636593263555584 0.140102114 0.101713407 0.019892561 0.885620394 0.108442576 0.430310359 -0.136929621
1403636593363555584 0.089633645 0.141936188 0.023355307 0.885702495 0.117184134 0.424533574 -0.146868015
1403636593463555584 0.040293661 0.164159302 0.022778157 0.887105017 0.120022145 0.420917413 -0.146519299
1403636593563555584 -0.009638689 0.168581787 0.018475448 0.889907935 0.114015097 0.418354874 -0.141575506
1403636593663555584 -0.059331726 0.155433422 0.012361992 0.895750894 0.098365543 0.411691617 -0.135884389
1403636593763555584 -0.096947100 0.127054795 0.005055518 0.902231929 0.076206785 0.405953401 -0.123983498
1403636593863555584 -0.134431874 0.083312775 0.000693660 0.905752274 0.042895773 0.408631307 -0.103890445
1403636593963555584 -0.159253608 0.032619308 -0.000660648 0.904248330 0.007530933 0.419224048 -0.080804955
1403636594063555584 -0.171920374 -0.022521223 0.000347765 0.901468800 -0.024533770 0.428422570 -0.056623296
1403636594163555584 -0.170607374 -0.082226565 0.000829605 0.899983020 -0.056191942 0.430963045 -0.033821339
1403636594263555584 -0.153543663 -0.138959055 -0.001558173 0.899996397 -0.075815817 0.428926464 -0.016749179
1403636594363555584 -0.116393752 -0.192450645 -0.002455249 0.899398702 -0.086919203 0.428400391 0.000362337
1403636594463555584 -0.068894708 -0.241334816 -0.004044284 0.896181108 -0.088872417 0.434523234 0.012274917
1403636594563555584 -0.013663451 -0.278279691 -0.005983746 0.891328588 -0.087709528 0.444525143 0.015420235
1403636594663555584 0.041291056 -0.293933178 -0.007352585 0.887095711 -0.087853931 0.452968426 0.012747193
1403636594763555584 0.084227635 -0.281774637 -0.009688835 0.885436669 -0.080992530 0.457586658 0.007520998
1403636594863555584 0.123603652 -0.244589913 -0.014804979 0.884522400 -0.061068352 0.462458397 -0.004796992
1403636594963555584 0.149108854 -0.185664012 -0.018204360 0.883514801 -0.031193479 0.466947989 -0.019701225
1403636595063555584 0.158468908 -0.113417119 -0.021968081 0.882779410 0.002735519 0.467906234 -0.041914037
1403636595163555584 0.149474842 -0.031113900 -0.024093609 0.883209196 0.037714444 0.462560654 -0.067503909
1403636595263555584 0.137421791 0.038683742 -0.027339305 0.883189658 0.064086212 0.455744573 -0.090365202
1403636595363555584 0.105366029 0.090820135 -0.027682171 0.882533442 0.086718245 0.449333912 -0.108229875
1403636595463555584 0.072299624 0.114921779 -0.027064815 0.882317973 0.097108287 0.445546188 -0.116505658
1403636595563555584 0.038740591 0.114946007 -0.028440952 0.883685856 0.101022157 0.441349040 -0.118763869
1403636595663555584 0.004725967 0.085475000 -0.030099478 0.886342397 0.099400613 0.437608537 -0.114085236
1403636595763555584 -0.018700219 0.036379419 -0.035099374 0.889102428 0.089083242 0.437347911 -0.101429057
1403636595863555584 -0.046522295 -0.026747788 -0.040122424 0.891838583 0.068794404 0.440301179 -0.077628240
1403636595963555584 -0.070476625 -0.086429695 -0.045961496 0.894807848 0.043722794 0.440676385 -0.056670593
1403636596063555584 -0.099223477 -0.136881347 -0.050260963 0.898343839 0.019927629 0.437211960 -0.037774828
1403636596163555584 -0.131975061 -0.163622095 -0.051430840 0.900601405 -0.001686042 0.433953355 -0.024469418
1403636596263555584 -0.165607379 -0.160530491 -0.047420284 0.900128496 -0.012874359 0.434925404 -0.021043647
1403636596363555584 -0.207038043 -0.132674786 -0.035404847 0.898161231 -0.018383481 0.438752513 -0.021556518
1403636596463555584 -0.252498365 -0.099583358 -0.021705000 0.895614225 -0.015885887 0.444096591 -0.020025405
1403636596563555584 -0.290740634 -0.066924426 -0.010571497 0.893459284 -0.009210337 0.448645913 -0.019040036
1403636596663555584 -0.320961153 -0.037592687 -0.002385213 0.893931996 -0.006443896 0.447787061 -0.018188209
1403636596763555584 -0.331964665 -0.020108191 0.000245556 0.894531853 -0.002352033 0.446627069 -0.018206925
1403636596863555584 -0.320349544 -0.015881457 -0.000840769 0.891990528 0.002442118 0.451770770 -0.015814714
1403636596963555584 -0.284246344 -0.021111761 -0.004305913 0.890638495 0.005902454 0.454532039 -0.011351562
1403636597063555584 -0.229370177 -0.030456292 -0.009636860 0.893981773 0.006788012 0.447957772 -0.009184059
1403636597163555584 -0.163678020 -0.039976593 -0.013258200 0.899070864 0.012926149 0.437376441 -0.014364711
1403636597263555584 -0.095240704 -0.049393173 -0.011103931 0.900417930 0.024362225 0.433793340 -0.021848837
1403636597363555584 -0.019168571 -0.054024438 -0.005667885 0.898121346 0.039576285 0.436858430 -0.031088221
1403636597463555584 0.048368849 -0.052594483 -0.002769898 0.895179040 0.056595871 0.440358510 -0.039188977
1403636597563555584 0.099953706 -0.043492356 -0.001786567 0.891467991 0.074313025 0.444037188 -0.050925156
